Bioengineering (BIO ENG),BIO ENG 10,Introduction to Biomedicine for Engineers,4 Units,Bioengineering,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks. ,This course is intended for lower division students interested in acquiring a foundation in biomedicine with topics ranging from evolutionary biology to human physiology. The emphasis is on the integration of engineering applications to biology and health. The goal is for undergraduate engineering students to gain sufficient biology and human physiology fundamentals so that they are better prepared to study specialized topics&#44; e.g.&#44; biomechanics&#44; imaging&#44; computational biology&#44; tissue engineering&#44; biomonitoring&#44; drug development&#44; robotics&#44; and other topics covered by upper division and graduate courses in UC Berkeley departments of Molecular and Cell Biology&#44; Integrative Biology&#44; Bioengineering&#44; Electrical Engineering and Computer Science&#44; Mechanical Engineering&#44; and courses in the UC San Francisco Division of Bioengineering. The specific lecture topics and exercises will include the key aspects of genomics and proteomics as well as topics on plant and animal evolution&#44; stem cell biomedicine&#44; and tissue regeneration and replacement. Medical physiology topics include relevant engineering aspects of human brain&#44; heart&#44; musculoskeletal&#44; and other systems.
Chemistry (CHEM),1A,General Chemistry,3 Units,Chemistry,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks.  6 hours of Lecture and  2 hours of Discussion per week for 8 weeks. ,High school chemistry recommended.
Celtic Studies (CELTIC),85,Intermediate Modern Irish,4 Units,Celtic Studies,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours language instruction and 1 hour of laboratory per week. ,15; or 5 and 75.
Chicano Studies (CHICANO),97,Field Study in Chicano Studies,1 - 3 Units,Chicano Studies,Undergraduate,Fall&#44; spring and summer,Offered for pass/not pass grade only. ,1.5 hours of fieldwork per week per unit for 10 weeks. 3 hours of fieldwork per week per unit. ,Open to freshmen and sophomores only. Consent of instructor.
Chicano Studies (CHICANO),98,Supervised Group Study,1 - 3 Units,Chicano Studies,Undergraduate,Fall and spring,Offered for pass/not pass grade only. ,3 hours of work per week per unit. ,Consent of instructor. Open to freshmen and sophomores only.
City and Regional Planning (CY PLAN),CY PLAN 116,Urban Planning Process--The Undergraduate Planning Studio,4 Units,City and Regional Planning,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,4 hours of lecture/discussion per week plus fieldwork. ,Upper division standing;  110 or consent of instructor.
City and Regional Planning (CY PLAN),CY PLAN 118AC,The Urban Community,4 Units,City and Regional Planning,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture/seminar and 1 hour discussion per week. ,This course looks at the idea and practice of community in cities and suburbs and at the dynamics of neighborhood and community formation. Topics include urban social geography&#44; ethnicity&#44; and identity&#44; residential choice behavior&#44; the political economy of neighborhoods&#44; planning for neighborhoods and civic engagement. Instructors emphasize different topics. Class size limits depend on the instructor.
Chinese (CHINESE),10B,Intermediate Chinese,5 Units,Chinese,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. This is part one of a year long series course. A provisional grade of IP (in progress) will be applied and later replaced with the final grade after completing part two of the series.,5 hours of Lecture per week for 15 weeks. ,1B; 10A is prerequisite to 10B; or consent of instructor.
Chinese (CHINESE),10X,Intermediate Chinese for Mandarin Speakers,4 Units,Chinese,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,4 hours of Lecture per week for 15 weeks. ,1X or consent of instructor.
Chemical & Biomolecular Engineering (CHM ENG),CHM ENG 150B,Transport and Separation Processes,4 Units,Chemical & Biomolecular Engineering,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks. ,Chemical and Biomolecular Engineering 141 with a grade of C- or higher; Chemical and Biomolecular Engineering 150A with a grade of C- or higher; Engineering 7.
African American Studies (AFRICAM),4B,Africa: History and Culture,4 Units,African American Studies,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,10 hours of lecture/discussion per week for 6 weeks. ,Emphasis on social&#44; political&#44; and economic change in 20th century Africa; with further emphasis upon the roles of modernization&#44; urbanization&#44; and the emergence of contemporary African states.
African American Studies (AFRICAM),N4A,Africa: History and Culture,3 Units,African American Studies,Undergraduate,Summer,Letter grade. Qualified students may select to take this course pass/not pass. ,5 hours of Lecture per week for 8 weeks.  7 hours of Lecture per week for 6 weeks. ,Emphasis on pre-colonial social&#44; cultural&#44; political&#44; and economic structures; introduction to art&#44; literature&#44; oral traditions&#44; and belief systems.
Bioengineering (BIO ENG),BIO ENG 22,Biotechnology,3 Units,Bioengineering,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks. ,22L (must be taken concurrently).
Bioengineering (BIO ENG),BIO ENG 22L,Biotechnology Laboratory,2 Units,Bioengineering,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,6 hours of Laboratory per week for 15 weeks. ,22 (must be taken concurrently).
Bioengineering (BIO ENG),BIO ENG 24,Aspects of Bioengineering,1 Unit,Bioengineering,Undergraduate,Fall and spring,Offered for pass/not pass grade only. ,1 hour of Seminar per week for 15 weeks. ,This introductory seminar is designed to give freshmen and sophomores a glimpse of a broad selection of bioengineering research that is currently underway at Berkeley and UCSF. Students will become familiar with bioengineering applications in the various concentration areas and see how engineering principles can be applied to biological and medical problems.
Chemistry (CHEM),1AL,General Chemistry Laboratory,1 Unit,Chemistry,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,1 hour of Lecture and  3 hours of Laboratory per week for 15 weeks.  1 hour of Lecture and  6 hours of Laboratory per week for 8 weeks. ,1A (may be taken concurrently).
Chemistry (CHEM),1B,General Chemistry,4 Units,Chemistry,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of Lecture and  4 hours of Laboratory per week for 15 weeks.  6 hours of Lecture and  8 hours of Laboratory per week for 8 weeks. ,1A and 1AL or equivalent&#44; or a score of 3&#44; 4&#44; or 5 on the Chemistry AP test.
Chemistry (CHEM),W1A,General Chemistry,3 Units,Chemistry,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Web-based lecture and  1 hour of Web-based discussion per week for 15 weeks.  6 hours of Web-based lecture and  2 hours of Web-based discussion per week for 8 weeks.  This is an online course.,High school chemistry is recommended.
Chemistry (CHEM),3A,Chemical Structure and Reactivity,3 Units,Chemistry,Undergraduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture per week for 15 weeks.  6 hours of Lecture per week for 8 weeks. ,1A with a grade of C- or higher&#44; or a score of 4 or 5 on the Chemistry AP test.
Yiddish (YIDDISH),101,Elementary Yiddish,5 Units,Yiddish,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,5 hours of lecture/discussion per week. ,Introduction to Yiddish language and literature. Attention to reading&#44; writing&#44; and speaking in the context of the historic Yiddish cultural environment.
Visual Studies (VIS STD),VIS STD 180A,Introduction to Visual Studies: Word and Image,4 Units,Visual Studies,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. This is part one of a year long series course. A provisional grade of IP (in progress) will be applied and later replaced with the final grade after completing part two of the series.,Thirty hours lecture and 90 hours studio per semester. ,Environmental Design 11A-11B or consent of instructor; A is prerequisite to B.
Vision Science (VIS SCI),VIS SCI 24,Freshman Seminars,1 Unit,Vision Science,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of Seminar per week for 15 weeks. ,The Freshman Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small-seminar setting. Freshman seminars are offered in all campus departments&#44; and topics vary from department to department and semester to semester. Enrollment limited to 15 freshmen.
